,Timestamp_rome,Open,High,Low,Close,Volume,Trades,fast_period,slow_period,macd,signal,hist,atr,Trade_Direction,stop_loss,recent_high_fast,recent_low_fast,recent_high_med,recent_low_med,recent_high_slow,recent_low_slow,from_high_fast,from_low_fast,from_high_med,from_low_med,from_high_slow,from_low_slow,sar,Rsi_9,Rsi_14,volatility_15min,high_volatility_15min,volatility_1h,high_volatility,trend_strenght_4h,strong_trend,price_change_4h,range_bound,ema_50,ema_200,ema_50_slope,ema_200_slope,ratio_ema_50,ratio_ema_200,above_ema_50,above_ema_200,distance_from_ema_50,distance_from_ema_200
282266,2025-08-15 17:15:00+02:00,117352.0,117588.68,117300.0,117530.38,138.42483,0.0,117283.09194699852,117391.3781205654,-108.28617356687027,-142.20398441953208,33.9178108526618,263.8969097258184,1,116870.63772568546,117805.01,116935.44,118348.81,116935.44,119144.5,116935.44,-0.0023312251321059275,0.00508776466740966,-0.006915405402048344,0.00508776466740966,-0.0135475829769733,0.00508776466740966,117867.49833157439,44.84295629744251,41.11478982116132,0.0021610466644208207,1,0.0016212933015689593,1,0.012771020903852959,1,0.018678830103331594,0,118168.95519051173,118674.47613484226,-15.48364738313233,-4.901689333327936,0.9945960832988477,0.9903593748874671,0,0,0.005433277681155471,0.009734471502961677
282273,2025-08-15 17:50:00+02:00,116966.85,117393.13,116966.85,117333.19,127.55965,0.0,117030.10951857192,117061.51979453246,-31.410275960544823,-68.58970962511574,37.17943366457092,300.15102484211144,1,116582.81243789473,117585.52,116827.29,118274.0,116827.29,119144.5,116827.29,-0.0021459274917524007,0.004330323848135215,-0.007954495493515039,0.004330323848135215,-0.015202632097998629,0.004330323848135215,116827.29,49.14162212293181,44.98408408318203,0.002773735091821944,1,0.0019447230473616643,1,0.014243968026852016,1,0.01963195580040064,0,117914.6906572288,118570.05281865585,-22.215095808430796,-7.4738416690766885,0.9950684630219725,0.9895685057967585,0,0,0.004955977564649837,0.010541457354529004
282973,2025-08-18 04:10:00+02:00,115958.2,116051.65,115910.99,115995.2,150.75246,0.0,116028.78697962407,116311.26625319473,-282.4792735706578,-293.07606641892227,10.596792848264442,209.38591135225843,1,115471.73522161935,116699.56,115910.99,117409.87,115910.99,117995.37,115910.99,-0.006035669714607327,0.000726505743760724,-0.012048987022981955,0.000726505743760724,-0.016951258341746784,0.000726505743760724,116574.91260498541,16.18166292540711,18.43224266010009,0.00118326863628946,1,0.0012387255478196887,0,0.015381230454296513,1,0.01796953667048283,0,117105.61454281607,117629.98248010133,-11.299958218458892,-4.679912822997241,0.9905178368505118,0.9861023316876045,0,0,0.009572935283667514,0.014093535595449931
283003,2025-08-18 06:40:00+02:00,115486.14,115486.14,115411.08,115412.01,50.09728,0.0,115360.26969574546,115132.45029576978,227.8193999756768,232.24489644071946,-4.42549646504267,156.39499633990204,-1,115802.99749084975,115519.04,115188.67,115636.89,115000.0,117995.37,115000.0,-0.0009265139322487344,0.0019389059705264113,-0.001944708129040868,0.0035826956521738673,-0.021893740406932923,0.0035826956521738673,115056.43145312,50.28578418748686,44.415837985989356,0.0005105588909688855,0,0.001006567528339718,0,0.01574717397885872,1,0.02088058253209519,0,115923.98357328627,117064.93192244488,-39.077111863204756,-16.500814663663316,0.9955835405452349,0.985880298264386,0,0,0.004436051094563517,0.014321923016893041
283141,2025-08-18 18:10:00+02:00,116219.77,116350.0,116087.49,116087.49,61.34603,0.0,116186.0788928455,115988.88475427913,197.19413856636675,222.69379643797237,-25.49965787160562,186.86322386118505,-1,116554.64805965297,116350.0,115738.0,116350.0,114919.79,116350.0,114640.14,-0.002256209712075589,0.0030196651056697476,-0.002256209712075589,0.010161000120170875,-0.002256209712075589,0.012625159041152653,115707.29613035209,64.5640325654831,63.78925331187937,0.0012302400425579225,1,0.0010622465538856194,0,0.008228937968652428,1,0.01313664375033003,0,115526.16027026363,115770.03750898244,6.545270485186262,-4.100996892517383,1.0048588971400347,1.0027420954320148,1,1,0.00483540241705954,0.002734596906329595
283160,2025-08-18 19:45:00+02:00,116532.68,116625.1,116431.41,116431.42,37.35457,0.0,116570.82160682036,116495.7976571091,75.02394971126341,86.52114437451033,-11.497194663246916,184.57130493303978,-1,116892.8482623326,116800.0,116243.95,116800.0,115818.86,116800.0,114640.14,-0.003155650684931522,0.0016127290925678384,-0.003155650684931522,0.005288948622011973,-0.003155650684931522,0.015625242606996107,116181.1466376231,57.11452776674584,59.51180973973399,9.120500438601213e-05,0,0.0012318057454224465,0,0.009626847578121822,1,0.016962775168421033,0,115919.83546876514,115849.75798914825,14.496888428593483,0.192026912964893,1.004413261364339,1.00502083060809,1,1,0.0043938700673310845,0.00499574780460251
283215,2025-08-19 00:20:00+02:00,116900.0,116964.77,116899.99,116949.38,14.61251,1.0,116918.11536046979,116800.93092133036,117.1844391394261,118.26571920709462,-1.0812800676685157,112.7648506298046,-1,117231.29212657451,116980.0,116548.08,116980.0,115980.32,116980.0,114873.4,-0.0002617541460078248,0.0034432141653470646,-0.0002617541460078248,0.008355383051193493,-0.0002617541460078248,0.01807189479897009,116717.80411588211,71.59724373984064,67.10642750041042,0.0004789327323345017,0,0.0009041106826978623,0,0.004881455581297489,0,0.008547971780611346,0,116476.64356443635,116117.22870119478,7.2135715308987365,4.278507808464572,1.004058637174775,1.0071664757083258,1,1,0.004042231224856881,0.007115482773873852
283228,2025-08-19 01:25:00+02:00,116318.5,116366.79,116271.86,116285.74,19.35092,0.0,116346.86287075581,116534.16226433084,-187.29939357502735,-193.0956076444716,5.796214069444261,102.17144571558023,1,116030.31138571106,116579.16,116271.86,116980.0,116271.86,116980.0,115402.0,-0.0025169164025542665,0.0001193754017524503,-0.005934860659941825,0.0001193754017524503,-0.005934860659941825,0.007657926205785041,116629.59787877626,25.92918233343494,34.90591298616575,0.000439705289001066,0,0.000580602672550948,0,0.0005267002111442043,0,0.008596754855754394,0,116496.9187587148,116169.95299901682,8.31476115960239,4.972412626111235,0.9981872588480027,1.0009967035192324,0,1,0.0018160331500216551,0.0009957110904843726
283243,2025-08-19 02:40:00+02:00,116060.62,116125.74,115962.23,116027.3,21.91011,0.0,116020.57715124406,116108.38152396944,-87.80437272538256,-88.30442554048034,0.5000528150977743,155.21291266950055,1,115639.26771832626,116304.28,115516.82,116564.38,115516.82,116980.0,115516.82,-0.002381511669217985,0.004419096716824406,-0.004607582522207914,0.004419096716824406,-0.008144127201230955,0.004419096716824406,116235.30286208,34.479218185647454,35.77628319302995,0.0006690497055338612,0,0.0008704627695728162,0,0.0005116865239513935,0,0.012610652837737265,0,116341.98709936028,116168.92456567052,3.617793352577237,4.07370805952569,0.9972951545077915,0.9987808739195958,0,0,0.002712181524178179,0.0012206141629643552
283285,2025-08-19 06:10:00+02:00,114546.9,114986.0,114546.89,114766.42,131.33821,1.0,114648.62824733937,114860.52618851494,-211.89794117557176,-241.1726480834842,29.274706907912446,204.42116234684508,1,114255.36709413289,115154.54,114366.0,116051.0,114366.0,116980.0,114366.0,-0.0033704272536714173,0.003501215396184165,-0.011069098930642578,0.003501215396184165,-0.018922721832791947,0.003501215396184165,115055.8576730221,30.797830597962932,29.9924925530132,0.0017791366836563752,1,0.0010745464809612804,0,0.012925854030255701,1,0.02056080515537561,0,115636.65563112362,115993.2688723668,-14.190468967729915,-3.0692796237006768,0.9924743964067965,0.9894231028723162,0,0,0.007582667744830079,0.01068996377482889
283397,2025-08-19 15:30:00+02:00,115747.45,115875.84,115282.0,115488.28,162.43393,1.0,115609.69858015513,115600.35628518267,9.342294972462696,11.760040136421892,-2.4177451639591965,138.5998527892387,-1,115834.7796319731,115875.84,115282.0,115875.84,115282.0,115875.84,114600.74,-0.003344614373453497,0.0017893513297826099,-0.003344614373453497,0.0017893513297826099,-0.003344614373453497,0.007744627128934713,115875.84,45.45006013371935,48.12125706748624,0.0016227733472369212,1,0.00114649681365161,0,0.0007179905415186649,0,0.005243389199319644,1,115465.32831651461,115535.7268114972,6.861447516889446,-0.3970689572502585,1.000198775544313,0.9995893321242995,1,0,0.00019873604044830982,0.0004108365930914973
283413,2025-08-19 16:50:00+02:00,113845.35,114070.92,113800.0,113962.29,223.73684,0.0,113961.07463400265,114359.42969835777,-398.3550643551134,-417.09856667048894,18.74350231537551,281.0448373748189,1,113259.67790656295,114716.6,113770.34,115875.84,113770.34,115875.84,113770.34,-0.006575421517025541,0.001687170839078068,-0.016513796145943824,0.001687170839078068,-0.016513796145943824,0.001687170839078068,114378.94862705129,27.322063813014896,29.089743940641092,0.002189602600667662,1,0.0018207786889637447,1,0.012441291221796935,1,0.018475409716670315,0,115050.94104003503,115405.6214358428,-0.8349228372544086,-1.5558290778719934,0.9905376607075624,0.9874934044123216,0,0,0.00955273046930733,0.012664991514673875
283449,2025-08-19 19:50:00+02:00,113343.43,113466.82,113340.19,113392.09,26.24727,0.0,113371.81670779511,113254.50099194472,117.3157158503891,120.56160732060235,-3.2458914702132518,189.92023045232344,-1,113866.8905761308,113596.07,113217.19,113840.0,113107.07,115875.84,113107.07,-0.0017956607125581938,0.001544818414942061,-0.003934557273366159,0.00251991321143753,-0.02143458032321492,0.00251991321143753,113187.07429854313,42.50084295996703,40.33333618343538,0.0007925076115184523,0,0.0007037870593326749,0,0.01654735472679969,1,0.02003446624892442,0,113922.31181704014,114869.50254874188,-33.23844282105115,-14.130117610978107,0.9953457596797045,0.9871383394551136,0,0,0.0046760035646238336,0.013029238183561822
283631,2025-08-20 11:00:00+02:00,114010.0,114010.01,113801.95,113821.77,84.45119,1.0,113921.84051381667,113857.67659485023,64.163918966442,82.94670376859736,-18.782784802155362,105.33223745155703,-1,114085.1005936289,114016.77,113786.01,114016.77,113401.0,114016.77,112566.01,-0.0017102747253759248,0.0003142741361614606,-0.0017102747253759248,0.0037104611070449475,-0.0017102747253759248,0.01115576540378405,113716.32818191516,51.55401001913877,53.636758360996254,0.0012909494578006583,1,0.0008809330572012175,0,0.001813393109088679,0,0.0054099492566316975,1,113682.49911939737,113705.31296040367,4.706713924436352,-0.31117798042801104,1.001225086373729,1.0010242005106385,1,1,0.0012235873735106637,0.0010231525972258055
283665,2025-08-20 13:50:00+02:00,113405.0,113652.31,113404.99,113537.8,62.9661,0.0,113363.20051258827,113465.0963518647,-101.89583927643253,-133.22784968272117,31.332010406288646,137.25490605911568,1,113194.66273485222,113652.31,113060.08,113869.5,113060.08,114016.77,113060.08,-0.001007546612998845,0.004225364071916464,-0.002912983722594699,0.004225364071916464,-0.004200873257504147,0.004225364071916464,113060.08,50.7917810499942,47.88097234971628,0.001434077847168731,1,0.0010382548293914418,0,5.02010242769968e-05,0,0.00842618053194621,0,113634.97832309704,113692.75865337288,2.218190079814274,0.4305153200953233,0.9991448203314588,0.9986370402547333,0,0,0.0008559116267624725,0.0013648199399043535
283693,2025-08-20 16:10:00+02:00,112454.75,112729.97,112415.01,112716.0,121.59534,1.0,112635.41531209632,112894.60619031782,-259.1908782215032,-282.94425802892886,23.75337980742563,233.61199904289407,1,112131.97000239276,113482.75,112400.0,113870.0,112400.0,114016.77,112400.0,-0.006756533481960915,0.0028113879003558717,-0.010134363748133837,0.0028113879003558717,-0.011408584895011533,0.0028113879003558717,113070.62967802073,35.56383301894359,35.18841763929989,0.0027530386874828018,1,0.0016608516428082804,1,0.00836392716600376,1,0.013698144007949182,0,113389.63880480807,113613.20666141767,-4.497237540445866,-1.4406285745939,0.9940590797192,0.9921029721122874,0,0,0.005976425749743336,0.00795988734001981
283718,2025-08-20 18:15:00+02:00,113651.27,113937.99,113643.82,113937.98,67.32277,0.0,113689.56006290096,113737.45133468269,-47.8912717817293,-72.4091367335445,24.5178649518152,265.32604371924214,1,113274.6648907019,113937.99,113229.43,114326.35,113229.43,114326.35,112380.0,-8.776703897719475e-08,0.006257648740261281,-0.0033970296436474172,0.006257648740261281,-0.0033970296436474172,0.0138634988432105,114048.1296679076,59.66598962924272,57.20586249546887,0.0017462805095445836,1,0.0015456240499567388,1,0.0017295394828578114,0,0.017082539114700875,0,113583.44930303471,113626.48808805838,-3.7636327700007004,-2.235368133920438,1.0031213235655436,1.0027413670631113,1,1,0.0031116112201154383,0.0027338725150438457
283746,2025-08-20 20:35:00+02:00,113445.35,113615.32,113305.14,113615.32,102.68615,1.0,113532.55279875635,113753.72017062364,-221.16737186728278,-229.48561865646874,8.318246789185963,223.10519219948915,1,113057.55701950128,113920.0,113264.01,114444.0,113264.01,114444.0,112380.0,-0.002674508426966231,0.003101691349264539,-0.007240921323966245,0.003101691349264539,-0.007240921323966245,0.010992347392774578,113983.64602421557,43.041378337874534,44.5650777923548,0.0015606039049262672,1,0.0012959891178595383,0,0.0007638376646637024,0,0.010690195653191901,0,113773.29828719584,113694.72416926484,10.196818073002516,2.5647998786972064,0.9986114642928163,0.9993016019886145,0,0,0.0013904664194567288,0.0006988861120562929
283837,2025-08-21 04:10:00+02:00,114445.12,114445.12,114254.13,114254.14,27.05452,1.0,114453.6179524933,114388.16891672896,65.44903576433717,99.20435817631517,-33.755322411978,141.78728168277863,-1,114608.60820420695,114821.76,114254.13,114821.76,113954.13,114821.76,113264.01,-0.004943488063586513,8.752418835766646e-08,-0.004943488063586513,0.002632725992467274,-0.004943488063586513,0.008741788322698488,114225.56982797371,44.49422229861142,47.195630495118884,0.00029812330558439244,0,0.0014006897445132495,1,0.0005836205220989266,0,0.00759386049380784,1,114288.04378926902,114025.66882810467,2.1322437594721726,3.384390526786887,0.9997033478906023,1.0020036819274418,0,1,0.00029674013798558946,0.0019996752143540105
283924,2025-08-21 11:25:00+02:00,113361.86,113452.11,113361.86,113432.01,25.41144,0.0,113411.76380911816,113525.45052241915,-113.6867133009946,-123.75686415323744,10.070150852242847,104.16902463676247,1,113171.58743840808,113736.09,113300.0,113990.0,113300.0,114821.76,113300.0,-0.002673557707144687,0.001165136804942584,-0.0048950785156593145,0.001165136804942584,-0.012103542046385633,0.001165136804942584,113727.20326347172,31.124433007106006,34.30134459310415,0.0006619073525175937,0,0.0004486326743994843,0,0.0027468592973107775,0,0.006266573253881349,1,113739.3177752422,113903.22064059622,-4.52575026858766,-1.966497392256463,0.9972981394538565,0.9958630613081341,0,0,0.0027091803737076554,0.004154124048372464
283957,2025-08-21 14:10:00+02:00,113174.92,113174.92,113111.23,113170.0,12.20413,1.0,113147.28202236892,113198.282799241,-51.0007768720825,-57.34817470411644,6.347397832033941,105.622509848989,1,112905.94372537752,113405.68,113000.0,113542.47,113000.0,114056.91,113000.0,-0.0020782027849045393,0.001504424778761062,-0.0032804465148591638,0.001504424778761062,-0.007776030404470921,0.001504424778761062,113425.74348432488,38.76676815565123,39.1891423378234,9.840188581010288e-05,0,0.000991973429367713,0,0.006757942776900117,0,0.008306088185914995,0,113448.22367367877,113753.39408350652,-8.76372919629705,-4.153785602354345,0.9975475713530866,0.9948714138315886,0,0,0.0024584578393458912,0.005155024153985287
283978,2025-08-21 15:55:00+02:00,113581.74,113618.01,113432.0,113486.98,35.06285,0.0,113503.92249243261,113357.05586121876,146.8666312138521,150.60416353906646,-3.7375323252143744,180.4574645149826,-1,113938.12366128745,113713.56,113128.07,113713.56,112950.0,114010.83,112950.0,-0.0019925504047186788,0.003172598984495969,-0.0019925504047186788,0.00475413899955729,-0.004594738938397395,0.00475413899955729,113143.96,60.698547455022656,57.73983568334564,0.0005972061607796725,0,0.0007176844848890649,0,0.0009713623195564125,0,0.006728172694347825,1,113369.86743013574,113665.38228556294,-7.858831396521011,-4.792675955678292,1.0010330132028815,0.9984304606910595,1,0,0.0010319471878118287,0.0015720066351483193
283982,2025-08-21 16:15:00+02:00,113850.0,113995.11,113800.0,113837.49,51.12646,1.0,113778.36867830063,113572.8703336731,205.49834462752915,205.9048686448929,-0.40652401736375054,190.6779561644224,-1,114314.18489041107,113995.11,113143.96,113995.11,112950.0,113995.12,112950.0,-0.0013826908891091498,0.0061296245950733805,-0.0013826908891091498,0.007857370517928333,-0.001382778490868645,0.007857370517928333,113429.35434944001,75.1235055353431,68.889569380536,0.000499934151524141,0,0.0007522311427042182,0,0.003959926087729659,0,0.009180718935387635,0,113432.05045113868,113670.20615913322,-6.62355367538617,-4.587113821422124,1.0035742944542465,1.001471659518525,1,1,0.00356156437445452,0.0014694969193961367
